military_occupation_id,job_code,preparation_needed,match_type,pay_grade
11375,19-4031.00,,crosswalk,
11375,19-4041.02,,crosswalk,
11375,51-9061.00,,crosswalk,
11375,19-4099.01,,crosswalk,
11376,53-6051.01,,crosswalk,
11376,49-9093.00,,crosswalk,
11377,15-2091.00,,crosswalk,
11378,43-4151.00,First term,most_duties,E3
11378,53-7064.00,First term,most_duties,E3
11378,43-5071.00,First term,most_duties,E3
11378,43-5081.03,First term,most_duties,E3
11378,13-1023.00,First term,most_duties,E4
11378,53-1021.00,First term plus prep,most_duties,E5
11378,13-1022.00,Long term,most_duties,E6
11378,53-7062.00,First term,some_duties,E3
11378,43-5081.01,First term,some_duties,E3
11378,43-3031.00,First term plus prep,some_duties,E3
11378,11-3061.00,Long term,some_duties,E7
11379,13-1081.00,,crosswalk,
11380,49-2094.00,,crosswalk,
11382,53-2021.00,,crosswalk,
11384,53-2021.00,,crosswalk,
11386,35-2012.00,,crosswalk,
11387,13-1111.00,,crosswalk,
11388,13-2011.01,,crosswalk,
11388,13-2031.00,,crosswalk,
11389,19-3094.00,,crosswalk,
11390,29-1141.00,,crosswalk,
11391,11-3071.02,,crosswalk,
12796,11-3061.00,,crosswalk,
11393,11-1021.00,,crosswalk,
11395,11-1021.00,,crosswalk,
11396,11-3071.01,,crosswalk,
11397,11-1021.00,,crosswalk,
11400,11-3071.01,,crosswalk,
11402,49-2094.00,,crosswalk,
11402,17-3023.01,,crosswalk,
11402,11-9161.00,,crosswalk,
11402,49-1011.00,,crosswalk,
11402,15-1142.00,,crosswalk,
11404,11-3071.01,,crosswalk,
11405,17-2121.01,,crosswalk,
11406,35-2012.00,,crosswalk,
11407,49-2094.00,,crosswalk,
11408,43-9011.00,,crosswalk,
11408,49-2094.00,,crosswalk,
11408,17-3023.01,,crosswalk,
11408,49-1011.00,,crosswalk,
11408,53-3033.00,,crosswalk,
11408,15-1142.00,,crosswalk,
11409,49-2091.00,,crosswalk,
11410,49-1011.00,,crosswalk,
11411,43-9011.00,,crosswalk,
11411,49-2094.00,,crosswalk,
11411,17-3023.01,,crosswalk,
11411,49-1011.00,,crosswalk,
11411,15-1142.00,,crosswalk,
11412,49-2094.00,,crosswalk,
11413,49-2091.00,,crosswalk,
11414,49-2094.00,,crosswalk,
11414,17-3023.01,,crosswalk,
11414,49-1011.00,,crosswalk,
11414,15-1142.00,,crosswalk,
11415,11-1021.00,,crosswalk,
11416,19-3094.00,,crosswalk,
11417,19-3094.00,,crosswalk,
11418,11-3021.00,,crosswalk,
11420,49-2094.00,,crosswalk,
11421,53-2011.00,,crosswalk,
11422,11-3071.01,,crosswalk,
11423,53-2011.00,,crosswalk,
11424,53-2011.00,,crosswalk,
11425,49-2094.00,,crosswalk,
11426,11-3071.01,,crosswalk,
11427,11-3071.01,,crosswalk,
11428,53-2011.00,,crosswalk,
11507,53-2022.00,,crosswalk,
11507,49-9012.00,,crosswalk,
11507,51-8092.00,,crosswalk,
11507,47-4041.00,,crosswalk,
11507,49-9041.00,,crosswalk,
11507,49-9071.00,,crosswalk,
11507,49-9043.00,,crosswalk,
11507,33-1021.01,,crosswalk,
11507,33-2011.01,,crosswalk,
11507,51-8093.00,,crosswalk,
11507,53-7072.00,,crosswalk,
11507,51-8021.00,,crosswalk,
11432,17-3029.01,,crosswalk,
11433,17-3029.01,,crosswalk,
11529,51-9191.00,,keyword,
11529,41-3031.01,,keyword,
11529,41-3031.03,,keyword,
11529,11-9121.00,,keyword,
11529,13-2051.00,,keyword,
11529,13-2053.00,,keyword,
11529,41-3021.00,,keyword,
11529,43-3031.00,,keyword,
11529,51-4121.07,,keyword,
11529,49-3011.00,,keyword,
11529,51-2011.00,,keyword,
11529,33-9021.00,,keyword,
11529,51-1011.00,,keyword,
11529,51-4031.00,,keyword,
11529,51-4072.00,,keyword,
11529,51-4121.06,,keyword,
11529,51-4122.00,,keyword,
11529,51-6031.00,,keyword,
11529,51-6042.00,,keyword,
11529,51-6064.00,,keyword,
11434,11-3071.01,,crosswalk,
11435,11-9161.00,,crosswalk,
11436,17-3029.01,,crosswalk,
11437,49-2091.00,,crosswalk,
11438,49-2091.00,,crosswalk,
11438,49-2094.00,,crosswalk,
11438,49-1011.00,,crosswalk,
11438,11-3131.00,,crosswalk,
11439,49-1011.00,,crosswalk,
11440,33-3051.01,,crosswalk,
11441,33-3021.03,,crosswalk,
11442,11-3131.00,,crosswalk,
11442,49-2094.00,,crosswalk,
11447,19-3094.00,,crosswalk,
11448,23-1011.00,,crosswalk,
11449,23-1011.00,,crosswalk,
11450,11-3121.00,,crosswalk,
11451,23-1011.00,,crosswalk,
11453,29-1123.00,,crosswalk,
11454,11-3061.00,,crosswalk,
11458,27-3091.00,,crosswalk,
11460,27-2041.01,,crosswalk,
11465,13-1071.00,,crosswalk,
11465,11-1021.00,,crosswalk,
11467,51-8011.00,,crosswalk,
11468,53-2011.00,,crosswalk,
11471,11-3121.00,,crosswalk,
11472,23-1011.00,,crosswalk,
11473,21-1023.00,,crosswalk,
11474,49-9092.00,,crosswalk,
11475,49-9092.00,,crosswalk,
11477,29-9011.00,,crosswalk,
11478,11-3061.00,,crosswalk,
11478,13-1081.00,,crosswalk,
11479,19-3094.00,,crosswalk,
11480,19-3094.00,,crosswalk,
11481,19-3094.00,,crosswalk,
11482,19-3094.00,,crosswalk,
11483,19-3094.00,,crosswalk,
11484,11-3061.00,,crosswalk,
11485,11-3061.00,,crosswalk,
11486,11-1021.00,,crosswalk,
11487,53-2011.00,,crosswalk,
11491,15-1122.00,,crosswalk,
11493,13-1111.00,,crosswalk,
11494,13-1111.00,,crosswalk,
11495,43-9011.00,,crosswalk,
11495,15-1131.00,,crosswalk,
11498,27-3091.00,,crosswalk,
11502,49-1011.00,,crosswalk,
11504,49-3011.00,,crosswalk,
11505,11-3011.00,,crosswalk,
11505,51-2011.00,,crosswalk,
11505,53-2022.00,,crosswalk,
11505,47-4021.00,,crosswalk,
11505,43-1011.00,,crosswalk,
11505,53-1031.00,,crosswalk,
11505,51-8092.00,,crosswalk,
11505,49-9041.00,,crosswalk,
11505,51-9061.00,,crosswalk,
11505,49-9071.00,,crosswalk,
11505,49-9043.00,,crosswalk,
11505,49-3042.00,,crosswalk,
11505,51-8013.00,,crosswalk,
11505,43-5061.00,,crosswalk,
11505,51-8021.00,,crosswalk,
11505,11-3071.01,,crosswalk,
11505,49-9012.00,,crosswalk,
11505,47-4041.00,,crosswalk,
11505,33-1021.01,,crosswalk,
11505,33-2011.01,,crosswalk,
11506,11-3011.00,,crosswalk,
11506,51-2011.00,,crosswalk,
11506,53-2022.00,,crosswalk,
11506,47-4021.00,,crosswalk,
11506,43-1011.00,,crosswalk,
11506,53-1031.00,,crosswalk,
11506,51-8092.00,,crosswalk,
11506,49-9041.00,,crosswalk,
11506,51-9061.00,,crosswalk,
11506,49-9071.00,,crosswalk,
11506,49-9043.00,,crosswalk,
11506,49-3042.00,,crosswalk,
11506,51-8013.00,,crosswalk,
11506,43-5061.00,,crosswalk,
11506,51-8021.00,,crosswalk,
11506,11-3071.01,,crosswalk,
11508,53-2021.00,,crosswalk,
11508,53-2022.00,,crosswalk,
11509,49-1011.00,First term,most_duties,E5
11509,49-3011.00,First term plus prep,most_duties,E4
11509,17-3021.00,First term,some_duties,E4
11509,51-2011.00,First term plus prep,some_duties,E4
11509,49-3031.00,First term plus prep,some_duties,E4
11509,51-2031.00,First term plus prep,some_duties,E4
11509,25-2032.00,Long term,some_duties,E5
11509,25-1194.00,Long term,some_duties,E5
11509,11-1021.00,Long term,some_duties,E6
11509,13-1151.00,Long term,some_duties,E6
11509,11-3131.00,Long term,some_duties,E7
11510,49-3011.00,,crosswalk,
11510,51-2011.00,,crosswalk,
11510,53-6051.01,,crosswalk,
11510,17-3023.01,,crosswalk,
11510,51-9061.00,,crosswalk,
11510,49-9071.00,,crosswalk,
11510,13-1151.00,,crosswalk,
11511,49-3011.00,,crosswalk,
11512,49-3011.00,,crosswalk,
11513,49-2094.00,,crosswalk,
11513,49-2011.00,,crosswalk,
11513,49-2093.00,,crosswalk,
11513,49-1011.00,,crosswalk,
11513,49-2021.00,,crosswalk,
11513,15-1142.00,,crosswalk,
11513,43-9011.00,,crosswalk,
11513,49-2022.00,,crosswalk,
11513,49-2097.00,,crosswalk,
11513,49-2091.00,,crosswalk,
11514,49-9098.00,First term,most_duties,E3
11514,51-2011.00,First term,most_duties,E4
11514,43-3031.00,First term,most_duties,E5
11514,53-7051.00,First term,some_duties,E4
11514,49-9043.00,First term,some_duties,E4
11514,43-9061.00,First term,some_duties,E4
11514,43-5071.00,First term,some_duties,E4
11514,43-5081.03,First term,some_duties,E4
11514,11-3011.00,First term plus prep,some_duties,E5
11514,53-1021.00,First term plus prep,some_duties,E5
11514,51-9061.00,First term plus prep,some_duties,E5
11514,43-1011.00,Long term,some_duties,E6
11514,13-1081.00,Long term,some_duties,E6
11514,11-3071.02,Long term,some_duties,E7
11514,13-1151.00,Long term,some_duties,E7
11515,49-2091.00,,crosswalk,
11515,19-3094.00,,crosswalk,
11515,27-4011.00,,crosswalk,
11515,43-9011.00,,crosswalk,
11515,25-1124.00,,crosswalk,
11515,33-3021.06,,crosswalk,
11515,27-3091.00,,crosswalk,
11515,27-4013.00,,crosswalk,
11516,49-2011.00,,crosswalk,
11516,49-2094.00,,crosswalk,
11516,49-2093.00,,crosswalk,
11516,11-3061.00,,crosswalk,
11516,27-3091.00,,crosswalk,
11516,13-2041.00,,keyword,
11516,35-2015.00,,keyword,
11516,43-9081.00,,keyword,
11516,45-1011.06,,keyword,
11516,45-1011.07,,keyword,
11516,45-1011.08,,keyword,
11516,53-1021.00,,keyword,
11517,17-3021.00,First term,most_duties,E4
11517,49-2092.00,First term,most_duties,E4
11517,49-1011.00,First term,most_duties,E5
11517,49-2091.00,First term plus prep,most_duties,E4
11517,17-3023.01,First term plus prep,most_duties,E5
11517,43-9011.00,First term,some_duties,E4
11517,49-2011.00,First term plus prep,some_duties,E4
11517,49-2094.00,First term plus prep,some_duties,E4
11517,51-9061.00,First term plus prep,some_duties,E4
11517,49-3011.00,First term plus prep,some_duties,E5
11517,11-1021.00,Long term,some_duties,E6
11517,17-2072.00,Long term,some_duties,E6
11518,49-2091.00,,crosswalk,
11559,49-2021.00,,crosswalk,
11559,49-2094.00,,crosswalk,
11559,17-3022.00,,crosswalk,
11559,53-1011.00,,crosswalk,
11559,49-1011.00,,crosswalk,
11559,49-3051.00,,crosswalk,
11559,53-5021.02,,crosswalk,
11559,53-5031.00,,crosswalk,
11559,11-3121.00,,crosswalk,
11559,17-3027.00,,crosswalk,
11559,19-4031.00,,crosswalk,
11559,15-1143.01,,crosswalk,
11559,11-3021.00,,crosswalk,
11559,49-2092.00,,crosswalk,
11559,51-2022.00,,crosswalk,
11559,49-2095.00,,crosswalk,
11559,17-3023.03,,crosswalk,
11559,17-2071.00,,crosswalk,
11559,47-2111.00,,crosswalk,
11559,17-3012.01,,crosswalk,
11519,49-3011.00,,crosswalk,
11519,49-2091.00,,crosswalk,
11519,49-2092.00,,crosswalk,
11519,49-9098.00,,crosswalk,
11519,49-9031.00,,crosswalk,
11519,53-6051.07,,crosswalk,
11519,49-2094.00,,crosswalk,
11519,27-4013.00,,crosswalk,
11519,13-1151.00,,crosswalk,
11519,43-1011.00,,crosswalk,
11519,49-9071.00,,crosswalk,
11519,49-9043.00,,crosswalk,
11519,49-2093.00,,crosswalk,
11519,49-1011.00,,crosswalk,
11519,49-2011.00,,crosswalk,
11519,17-3021.00,,crosswalk,
11519,53-6051.01,,crosswalk,
11519,43-9011.00,,crosswalk,
11519,51-2022.00,,crosswalk,
11519,17-3023.03,,crosswalk,
11520,27-2021.00,,keyword,
11520,49-3052.00,,keyword,
11521,53-2011.00,,crosswalk,
11521,49-2094.00,,crosswalk,
11521,49-2011.00,,crosswalk,
11521,21-1015.00,,keyword,
11521,31-1013.00,,keyword,
11521,13-1131.00,,keyword,
11521,11-2031.00,,keyword,
11521,19-2041.01,,keyword,
11521,43-5011.01,,keyword,
11521,11-2011.01,,keyword,
11521,11-9111.00,,keyword,
11521,13-1199.04,,keyword,
11521,15-1122.00,,keyword,
11521,15-1143.00,,keyword,
11521,15-2041.02,,keyword,
11521,17-2199.03,,keyword,
11521,19-3011.01,,keyword,
11521,19-3091.01,,keyword,
11521,25-3011.00,,keyword,
11521,27-2023.00,,keyword,
11521,27-2031.00,,keyword,
11521,27-3031.00,,keyword,
11521,29-1069.02,,keyword,
11522,53-1011.00,,crosswalk,
11522,49-3011.00,,crosswalk,
11522,51-2011.00,,crosswalk,
11522,53-2011.00,,crosswalk,
11522,53-6051.01,,crosswalk,
11522,11-9161.00,,crosswalk,
11522,11-9039.02,,crosswalk,
11522,53-2031.00,,crosswalk,
11522,25-9031.00,,crosswalk,
11522,27-4013.00,,crosswalk,
11522,11-3131.00,,crosswalk,
11522,13-1151.00,,crosswalk,
11523,49-3011.00,,crosswalk,
11523,53-2022.00,,crosswalk,
11523,49-9092.00,,crosswalk,
11523,43-9011.00,,crosswalk,
11523,15-1141.00,,crosswalk,
11523,11-9161.00,,crosswalk,
11523,25-9031.00,,crosswalk,
11523,33-3021.06,,crosswalk,
11523,27-4013.00,,crosswalk,
11523,11-3131.00,,crosswalk,
11523,13-1151.00,,crosswalk,
11524,53-1011.00,,crosswalk,
11524,49-3011.00,,crosswalk,
11524,53-2022.00,,crosswalk,
11524,43-9011.00,,crosswalk,
11524,15-1141.00,,crosswalk,
11524,11-9161.00,,crosswalk,
11524,25-9031.00,,crosswalk,
11524,33-3021.06,,crosswalk,
11524,27-4013.00,,crosswalk,
11524,11-3131.00,,crosswalk,
11524,13-1151.00,,crosswalk,
11525,53-1011.00,,crosswalk,
11525,11-9161.00,,crosswalk,
11525,11-9039.02,,crosswalk,
11525,53-2031.00,,crosswalk,
11525,25-9031.00,,crosswalk,
11525,27-4013.00,,crosswalk,
11525,11-3131.00,,crosswalk,
11525,13-1151.00,,crosswalk,
11526,49-3011.00,,crosswalk,
11526,53-2022.00,,crosswalk,
11526,53-2011.00,,crosswalk,
11526,53-6051.01,,crosswalk,
11526,49-2091.00,,crosswalk,
11526,43-9011.00,,crosswalk,
11526,49-2093.00,,crosswalk,
11526,49-2094.00,,crosswalk,
11526,17-3023.01,,crosswalk,
11526,11-9161.00,,crosswalk,
11526,25-9031.00,,crosswalk,
11526,33-3021.06,,crosswalk,
11526,27-4013.00,,crosswalk,
11526,13-1151.00,,crosswalk,
11527,11-3011.00,,crosswalk,
11527,43-4021.00,,crosswalk,
11527,43-9021.00,,crosswalk,
11527,15-1141.00,,crosswalk,
11527,43-1011.00,,crosswalk,
11527,51-1011.00,,crosswalk,
11527,11-3051.00,,crosswalk,
11527,13-1081.02,,crosswalk,
11527,11-3071.03,,crosswalk,
11527,43-3061.00,,crosswalk,
11527,43-5061.00,,crosswalk,
11527,43-9111.00,,crosswalk,
11527,13-1151.00,,crosswalk,
11527,25-1194.00,,crosswalk,
11528,53-6031.00,,crosswalk,
11528,49-9071.00,,crosswalk,
11528,49-9043.00,,crosswalk,
11528,49-3011.00,,crosswalk,
11528,49-2091.00,,crosswalk,
11528,11-3131.00,,crosswalk,
11528,49-9093.00,,crosswalk,
11528,51-2011.00,,crosswalk,
11528,53-6051.01,,crosswalk,
11528,17-2111.01,,crosswalk,
11528,49-3023.01,,crosswalk,
11528,49-2093.00,,crosswalk,
11528,49-2094.00,,crosswalk,
11528,43-5061.00,,crosswalk,
11528,49-1011.00,,crosswalk,
11528,17-3021.00,,crosswalk,
11528,17-2011.00,,crosswalk,
11528,53-2022.00,,crosswalk,
11528,51-1011.00,,crosswalk,
11528,11-3051.00,,crosswalk,
12797,11-3061.00,,crosswalk,
11531,47-2021.00,,crosswalk,
11531,51-7011.00,,crosswalk,
11531,47-2051.00,,crosswalk,
11531,47-4011.00,,crosswalk,
11531,47-2031.01,,crosswalk,
11531,47-2061.00,,crosswalk,
11531,11-9021.00,,crosswalk,
11531,47-2081.00,,crosswalk,
11531,47-1011.00,,crosswalk,
11531,47-3011.00,,crosswalk,
11531,53-3033.00,,crosswalk,
11531,47-2181.00,,crosswalk,
11531,47-2031.02,,crosswalk,
11531,47-2022.00,,crosswalk,
11531,47-2044.00,,crosswalk,
11533,49-2092.00,,crosswalk,
11533,49-2095.00,,crosswalk,
11533,17-3023.03,,crosswalk,
11533,49-9051.00,,crosswalk,
11533,47-2111.00,,crosswalk,
11533,47-1011.00,,crosswalk,
11533,49-1011.00,,crosswalk,
11533,47-3013.00,,crosswalk,
11533,53-3033.00,,crosswalk,
11533,49-9071.00,,crosswalk,
11533,49-9052.00,,crosswalk,
11534,49-3021.00,,crosswalk,
11534,49-3023.01,,crosswalk,
11534,49-3023.02,,crosswalk,
11534,49-3031.00,,crosswalk,
11534,47-1011.00,,crosswalk,
11534,53-3033.00,,crosswalk,
11534,49-3042.00,,crosswalk,
11534,49-3053.00,,crosswalk,
11535,11-3011.00,,crosswalk,
11535,11-1011.00,,crosswalk,
11535,11-1021.00,,crosswalk,
11535,11-3121.00,,crosswalk,
11535,11-3131.00,,crosswalk,
11536,11-3121.00,,crosswalk,
11537,11-3121.00,,crosswalk,
11538,27-4011.00,,crosswalk,
11538,25-1124.00,,crosswalk,
11538,11-1021.00,,crosswalk,
11538,33-3021.05,,crosswalk,
11538,27-3091.00,,crosswalk,
11538,27-4013.00,,crosswalk,
11538,27-4012.00,,crosswalk,
11538,49-2011.00,,crosswalk,
11538,49-2094.00,,crosswalk,
11538,17-3023.01,,crosswalk,
11538,49-1011.00,,crosswalk,
11538,49-2021.00,,crosswalk,
11538,27-4014.00,,crosswalk,
11538,49-2022.00,,crosswalk,
11538,11-3021.00,,crosswalk,
11538,15-1122.00,,crosswalk,
11538,15-1142.00,,crosswalk,
11538,15-1131.00,,crosswalk,
11538,15-1141.00,,crosswalk,
11538,33-3021.06,,crosswalk,
11539,43-9061.00,,crosswalk,
11540,27-4011.00,,crosswalk,
11540,25-1124.00,,crosswalk,
11540,11-1021.00,,crosswalk,
11540,33-3021.05,,crosswalk,
11540,27-3091.00,,crosswalk,
11540,27-4013.00,,crosswalk,
11541,27-4011.00,,crosswalk,
11541,27-4012.00,,crosswalk,
11541,49-2011.00,,crosswalk,
11541,49-2094.00,,crosswalk,
11541,17-3023.01,,crosswalk,
11541,49-1011.00,,crosswalk,
11541,27-4013.00,,crosswalk,
11541,49-2021.00,,crosswalk,
11541,27-4014.00,,crosswalk,
11541,49-2022.00,,crosswalk,
11542,11-3021.00,,crosswalk,
11542,15-1122.00,,crosswalk,
11542,15-1142.00,,crosswalk,
11543,11-1011.00,,keyword,
11543,11-3021.00,,keyword,
11543,11-9041.01,,keyword,
11543,15-1121.00,,keyword,
11543,15-1122.00,,keyword,
11543,15-1141.00,,keyword,
11543,29-2057.00,,keyword,
11543,31-9092.00,,keyword,
11543,29-1122.00,,keyword,
11543,31-2011.00,,keyword,
11543,31-2012.00,,keyword,
11543,33-3012.00,,keyword,
11543,37-2012.00,,keyword,
11543,39-9041.00,,keyword,
11543,51-3092.00,,keyword,
11543,51-3093.00,,keyword,
11543,51-2011.00,,keyword,
11544,15-1131.00,,crosswalk,
11544,15-1141.00,,crosswalk,
11544,33-3021.06,,crosswalk,
11544,15-1142.00,,crosswalk,
11544,27-4013.00,,crosswalk,
11545,11-3021.00,,crosswalk,
11545,43-9011.00,,crosswalk,
11545,15-1131.00,,crosswalk,
11545,15-1121.00,,crosswalk,
11545,15-1141.00,,crosswalk,
11545,49-2094.00,,crosswalk,
11545,17-3023.01,,crosswalk,
11545,33-3021.06,,crosswalk,
11545,15-1142.00,,crosswalk,
11546,11-3121.00,,crosswalk,
11546,49-2021.00,,crosswalk,
11546,49-1011.00,,crosswalk,
11546,47-4041.00,,crosswalk,
11546,27-3091.00,,crosswalk,
11546,19-2031.00,,keyword,
11546,19-4099.01,,keyword,
11546,29-1069.04,,keyword,
11546,27-2011.00,,keyword,
11546,27-3011.00,,keyword,
11546,27-3021.00,,keyword,
11546,27-1013.00,,keyword,
11546,27-1024.00,,keyword,
11546,27-3042.00,,keyword,
11546,27-3043.05,,keyword,
11546,29-1122.01,,keyword,
11546,29-1127.00,,keyword,
11546,47-1011.00,,keyword,
11546,53-7081.00,,keyword,
11546,27-3022.00,,keyword,
11546,27-3012.00,,keyword,
11546,13-1023.00,,keyword,
11546,15-1131.00,,keyword,
11546,15-2021.00,,keyword,
11546,17-2112.01,,keyword,
11547,11-9161.00,,crosswalk,
11547,29-2041.00,,crosswalk,
11547,33-2021.01,,crosswalk,
11547,49-9071.00,,crosswalk,
11547,33-1021.01,,crosswalk,
11547,33-2011.01,,crosswalk,
11547,29-9011.00,,crosswalk,
11547,47-2152.01,,crosswalk,
11547,47-2152.02,,crosswalk,
11547,13-1151.00,,crosswalk,
11548,43-3051.00,,crosswalk,
11549,27-1024.00,,crosswalk,
11550,29-1081.00,,keyword,
11551,31-9091.00,,crosswalk,
11551,29-2021.00,,crosswalk,
11552,11-9041.00,,crosswalk,
11552,17-3011.01,,crosswalk,
11552,17-1021.00,,crosswalk,
11552,17-3011.02,,crosswalk,
11552,17-3022.00,,crosswalk,
11552,11-9021.00,,crosswalk,
11552,47-1011.00,,crosswalk,
11552,53-3033.00,,crosswalk,
11552,17-3031.02,,crosswalk,
11552,17-3031.01,,crosswalk,
11552,17-1022.00,,crosswalk,
11552,11-3131.00,,crosswalk,
11553,11-3121.00,,crosswalk,
11554,53-2011.00,,crosswalk,
11554,49-2091.00,,crosswalk,
11554,49-2021.00,,crosswalk,
11554,27-4013.00,,crosswalk,
11554,51-8013.00,,crosswalk,
11554,25-2051.00,,keyword,
11554,25-2052.00,,keyword,
11554,25-2053.00,,keyword,
11554,25-2054.00,,keyword,
11554,25-9041.00,,keyword,
11554,53-3011.00,,keyword,
11555,49-9098.00,First term,most_duties,E3
11555,49-2092.00,First term,most_duties,E4
11555,51-2022.00,First term,most_duties,E4
11555,47-2111.00,First term,most_duties,E4
11555,51-8013.00,First term,most_duties,E4
11555,49-9012.00,First term,most_duties,E5
11555,49-1011.00,First term,most_duties,E5
11555,17-3023.03,First term plus prep,most_duties,E5
11555,51-9061.00,First term plus prep,most_duties,E6
11555,49-2093.00,First term,some_duties,E4
11555,49-9071.00,First term,some_duties,E4
11555,49-9051.00,First term plus prep,some_duties,E4
11555,49-9031.00,First term plus prep,some_duties,E4
11555,49-2095.00,First term plus prep,some_duties,E5
11555,11-1021.00,Long term,some_duties,E6
11555,49-9041.00,Long term,some_duties,E6
11556,49-9098.00,First term,most_duties,E3
11556,49-2092.00,First term,most_duties,E4
11556,51-2022.00,First term,most_duties,E4
11556,47-2111.00,First term,most_duties,E4
11556,51-8013.00,First term,most_duties,E4
11556,49-9012.00,First term,most_duties,E5
11556,49-1011.00,First term,most_duties,E5
11556,17-3023.03,First term plus prep,most_duties,E5
11556,51-9061.00,First term plus prep,most_duties,E6
11556,49-2093.00,First term,some_duties,E4
11556,49-9071.00,First term,some_duties,E4
11556,49-9051.00,First term plus prep,some_duties,E4
11556,49-9031.00,First term plus prep,some_duties,E4
11556,49-2095.00,First term plus prep,some_duties,E5
11556,11-1021.00,Long term,some_duties,E6
11556,49-9041.00,Long term,some_duties,E6
11557,49-9098.00,First term,most_duties,E3
11557,49-2092.00,First term,most_duties,E4
11557,51-2022.00,First term,most_duties,E4
11557,47-2111.00,First term,most_duties,E4
11557,51-8013.00,First term,most_duties,E4
11557,49-9012.00,First term,most_duties,E5
11557,49-1011.00,First term,most_duties,E5
11557,17-3023.03,First term plus prep,most_duties,E5
11557,51-9061.00,First term plus prep,most_duties,E6
11557,49-2093.00,First term,some_duties,E4
11557,49-9071.00,First term,some_duties,E4
11557,49-9051.00,First term plus prep,some_duties,E4
11557,49-9031.00,First term plus prep,some_duties,E4
11557,49-2095.00,First term plus prep,some_duties,E5
11557,11-1021.00,Long term,some_duties,E6
11557,49-9041.00,Long term,some_duties,E6
11558,49-9098.00,First term,most_duties,E3
11558,53-7121.00,First term,most_duties,E3
11558,51-8021.00,First term,most_duties,E4
11558,49-9041.00,First term plus prep,most_duties,E4
11558,49-3051.00,First term plus prep,most_duties,E4
11558,53-5031.00,First term plus prep,most_duties,E5
11558,49-1011.00,First term plus prep,most_duties,E6
11558,51-4041.00,First term,some_duties,E3
11558,49-9012.00,First term,some_duties,E4
11558,51-9193.00,First term plus prep,some_duties,E4
11558,49-3042.00,First term plus prep,some_duties,E4
11558,49-9021.02,First term plus prep,some_duties,E4
11558,51-8031.00,First term plus prep,some_duties,E4
11558,51-2031.00,First term plus prep,some_duties,E5
11560,11-9021.00,,crosswalk,
11560,53-7021.00,,crosswalk,
11560,47-5021.00,,crosswalk,
11560,53-7032.00,,crosswalk,
11560,47-1011.00,,crosswalk,
11560,53-1021.00,,crosswalk,
11560,51-1011.00,,crosswalk,
11560,53-1031.00,,crosswalk,
11560,53-3032.00,,crosswalk,
11560,53-7051.00,,crosswalk,
11560,53-3033.00,,crosswalk,
11560,47-2073.00,,crosswalk,
11560,47-2071.00,,crosswalk,
11561,49-9092.00,,crosswalk,
11561,47-5031.00,,crosswalk,
11561,25-1193.00,,crosswalk,
11561,25-3021.00,,crosswalk,
11561,13-1151.00,,crosswalk,
11562,47-1011.00,,crosswalk,
11563,49-2093.00,First term,most_duties,E4
11563,49-2094.00,First term,most_duties,E4
11563,17-3023.01,First term,most_duties,E4
11563,49-9098.00,First term,most_duties,E4
11563,49-2021.00,First term,most_duties,E4
11563,49-1011.00,First term,most_duties,E5
11563,27-4013.00,First term plus prep,most_duties,E4
11563,15-1152.00,First term,some_duties,E4
11563,43-9011.00,First term,some_duties,E4
11563,15-1151.00,First term,some_duties,E4
11563,49-2011.00,First term,some_duties,E4
11563,49-2097.00,First term plus prep,some_duties,E4
11563,15-1142.00,First term plus prep,some_duties,E5
11563,49-2022.00,First term plus prep,some_duties,E5
11563,17-2072.00,Long term,some_duties,E5
11563,15-1141.00,Long term,some_duties,E6
11563,11-1021.00,Long term,some_duties,E6
11563,15-1122.00,Long term,some_duties,E6
11563,11-3021.00,Long term,some_duties,E7
11564,49-2093.00,First term,most_duties,E4
11564,49-2094.00,First term,most_duties,E4
11564,17-3023.01,First term,most_duties,E4
11564,49-9098.00,First term,most_duties,E4
11564,49-2021.00,First term,most_duties,E4
11564,49-1011.00,First term,most_duties,E5
11564,27-4013.00,First term plus prep,most_duties,E4
11564,15-1152.00,First term,some_duties,E4
11564,43-9011.00,First term,some_duties,E4
11564,15-1151.00,First term,some_duties,E4
11564,49-2011.00,First term,some_duties,E4
11564,49-2097.00,First term plus prep,some_duties,E4
11564,15-1142.00,First term plus prep,some_duties,E5
11564,49-2022.00,First term plus prep,some_duties,E5
11564,17-2072.00,Long term,some_duties,E5
11564,15-1141.00,Long term,some_duties,E6
11564,11-1021.00,Long term,some_duties,E6
11564,15-1122.00,Long term,some_duties,E6
11564,11-3021.00,Long term,some_duties,E7
11565,49-2093.00,First term,most_duties,E4
11565,49-2094.00,First term,most_duties,E4
11565,17-3023.01,First term,most_duties,E4
11565,49-9098.00,First term,most_duties,E4
11565,49-2021.00,First term,most_duties,E4
11565,49-1011.00,First term,most_duties,E5
11565,27-4013.00,First term plus prep,most_duties,E4
11565,15-1152.00,First term,some_duties,E4
11565,43-9011.00,First term,some_duties,E4
11565,15-1151.00,First term,some_duties,E4
11565,49-2011.00,First term,some_duties,E4
11565,49-2097.00,First term plus prep,some_duties,E4
11565,15-1142.00,First term plus prep,some_duties,E5
11565,49-2022.00,First term plus prep,some_duties,E5
11565,17-2072.00,Long term,some_duties,E5
11565,15-1141.00,Long term,some_duties,E6
11565,11-1021.00,Long term,some_duties,E6
